,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
263,7605-BDWDC,0,0,0,0,31,0,1,0,2,2,0,2,0,2,2,1,0,373,942,0
264,1950-KSVVJ,0,0,1,0,45,1,2,1,2,2,2,2,2,2,1,0,3,1520,4263,0
265,0123-CRBRT,0,0,1,1,61,1,2,0,2,2,2,2,2,2,2,0,3,1055,4589,0
266,6292-TOSSS,1,0,0,0,50,1,2,2,1,1,1,1,1,1,2,0,0,90,363,0
267,3197-ARFOY,0,1,0,0,19,1,0,1,2,2,0,2,2,2,0,1,3,1375,1633,0
268,6323-AYBRX,1,0,0,0,59,1,0,2,1,1,1,1,1,1,2,0,3,16,196,1
269,7014-ZZXAW,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,77,1241,0
270,4385-GZQXV,0,1,0,0,16,1,0,1,0,0,0,2,2,2,0,1,2,1177,930,1
271,7633-MVPUY,1,0,1,0,57,1,0,0,2,2,0,2,0,0,2,1,2,538,2987,0
272,6366-ZGQGL,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,88,2044,1
273,4716-HHKQH,1,1,1,0,20,1,2,1,0,2,0,2,2,2,0,0,2,1416,1790,0
274,5940-AHUHD,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,727,5513,1
275,6432-TWQLB,1,0,1,0,5,1,2,1,0,2,0,2,0,0,0,1,2,1003,3422,1
276,4484-GLZOU,0,0,1,0,52,1,2,1,0,2,2,0,2,2,0,1,2,1376,4658,1
277,3179-GBRWV,1,1,1,0,21,1,0,0,2,2,0,0,0,2,0,1,0,627,615,0
278,8645-KWHJO,1,0,0,0,14,0,1,0,0,0,2,2,2,2,0,1,2,459,5873,0
279,4130-MZLCC,0,0,0,0,5,1,0,0,0,2,0,0,0,0,0,0,0,387,2089,0
280,0314-TKOSI,0,0,0,0,6,1,0,0,2,2,0,0,0,0,0,0,3,462,2803,0
281,8229-MYEJZ,0,0,0,0,10,1,0,0,0,2,0,0,0,0,0,0,2,400,4212,0
282,2080-SRCDE,0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,100,2155,0
283,9577-WJVCQ,0,0,0,0,68,1,2,0,2,0,0,0,0,0,0,0,3,448,3176,0
284,9512-UIBFX,1,0,1,1,18,1,0,1,0,0,2,0,2,2,0,0,3,1191,1306,1
285,6202-DYYFX,0,0,0,0,22,1,2,1,0,0,0,0,0,0,1,1,1,827,1316,0
286,3808-HFKDE,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,1,2,292,6383,0
287,5583-SXDAG,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,715,5501,1
288,3488-PGMQJ,1,1,0,0,8,1,0,1,0,2,0,0,0,0,0,1,2,797,4955,1
289,3580-REOAC,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,1,302,3698,1
290,7534-BFESC,1,1,0,0,24,1,2,1,0,0,0,0,0,0,0,1,2,829,1213,1
291,3727-OWVYD,1,0,0,0,35,1,0,0,2,2,2,0,0,0,1,0,3,567,1655,0
292,2294-SALNE,1,0,1,1,23,1,0,1,0,2,2,2,0,0,1,0,3,1031,1544,0
293,4847-TAJYI,0,1,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,1080,4686,0
294,1563-IWQEX,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,23,1823,0
295,8203-XJZRC,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,34,1611,0
296,6556-DBKZF,0,0,1,1,71,1,0,1,0,0,2,0,0,0,2,0,2,828,4517,0
297,6851-WEFYX,1,1,1,0,35,1,2,1,0,0,2,0,2,2,0,1,2,1297,2977,0
298,2985-JUUBZ,1,0,1,1,40,1,2,0,0,0,2,0,2,2,0,1,2,798,2613,0
299,6390-DSAZX,0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,1,3,779,5668,1
300,0895-LMRSF,1,0,0,0,23,1,0,0,0,0,0,0,2,2,1,1,0,626,922,0
301,8098-LLAZX,0,1,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,1197,3387,1
302,8266-VBFQL,1,0,0,0,4,1,0,1,0,0,2,2,0,2,0,1,2,1101,3083,0
303,8181-YHCMF,0,0,1,1,68,0,1,0,0,2,2,2,2,2,2,0,1,549,3498,0
304,2240-HSJQD,1,0,0,1,38,1,2,1,0,2,0,0,0,0,0,1,3,937,2732,0
305,1248-DYXUB,1,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,88,417,0
306,0265-EDXBD,1,1,1,0,32,1,2,1,0,0,0,0,0,0,0,1,2,805,1943,1
307,4115-BNPJY,1,0,1,1,29,1,0,0,0,0,2,2,2,2,2,0,3,818,1683,0
308,3167-SNQPL,1,1,1,1,38,1,2,1,0,2,0,0,2,2,0,0,2,1304,3220,0
309,4091-TVOCN,1,0,0,1,48,1,2,0,2,0,2,0,2,2,1,1,1,875,3173,0
310,1098-TDVUQ,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,14,1480,0
311,7277-OZCGZ,0,0,0,0,22,1,0,1,2,0,0,2,0,2,0,1,2,1074,1460,0
312,1557-EMYVT,0,0,0,0,43,1,2,1,2,2,2,2,2,2,2,0,1,1546,4134,0
313,2799-ARNLO,0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,1,2,702,2954,0
314,7563-BIUPC,1,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,2,912,3547,1
315,5027-YOCXN,1,0,1,1,51,1,2,1,2,2,0,2,2,2,1,0,1,1470,4697,0
316,3973-SKMLN,1,0,0,0,71,1,0,2,1,1,1,1,1,1,2,1,1,27,643,0
317,2321-OMBXY,0,0,1,1,38,1,0,0,2,2,0,2,2,2,1,0,1,906,2658,1
318,2840-XANRC,1,1,1,0,24,1,0,1,0,0,2,0,2,2,0,1,2,1151,1867,1
319,6745-JEFZB,1,0,1,0,35,1,2,1,0,0,0,2,2,0,0,1,1,1123,2813,0
320,5020-ZSTTY,0,1,0,0,54,1,2,0,2,2,0,2,2,2,1,0,0,947,3700,1
321,9880-TDQAC,0,0,1,1,72,0,1,0,0,2,2,2,2,2,2,1,2,543,3633,0
322,8705-WZCYL,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,301,3748,0
323,7102-JJVTX,0,0,1,1,9,1,0,0,2,0,0,0,0,0,1,0,3,348,3600,0
324,8626-PTQGE,1,0,0,0,69,0,1,0,2,2,0,2,2,2,2,1,0,544,3568,0
325,4983-CLMLV,0,0,1,0,52,1,2,1,0,2,0,2,2,2,0,1,1,1331,4322,0
326,5701-YVSVF,0,1,1,0,11,1,0,1,0,0,0,2,2,0,0,1,2,954,6284,0
327,5804-LEPIM,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,722,708,1
328,5697-GOMBF,0,1,1,1,28,0,1,0,0,0,0,0,2,0,0,1,2,206,6494,0
329,2739-CACDQ,0,1,0,0,17,1,2,1,0,0,2,0,0,0,0,1,1,950,869,0
330,9385-EHGDO,0,0,1,1,35,1,0,2,1,1,1,1,1,1,2,1,3,26,5709,0
331,9498-FIMXL,0,0,0,0,8,1,0,2,1,1,1,1,1,1,1,1,3,13,1070,0
332,2379-GYFLQ,1,0,0,0,46,1,2,1,0,2,2,0,2,0,1,1,1,1186,3761,0
333,0122-OAHPZ,0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,784,4306,1
334,2868-SNELZ,0,0,0,0,2,1,2,1,0,0,2,0,0,0,0,0,3,912,988,1
335,4322-RCYMT,1,0,1,1,68,1,2,0,0,2,2,2,0,2,1,1,0,823,4426,1
336,6680-NENYN,0,0,0,0,43,1,2,1,0,2,2,0,2,2,2,1,2,1367,4031,1
337,2088-IEBAU,0,0,0,0,68,1,2,0,2,2,2,2,2,2,2,1,2,1056,5017,0
338,7982-VCELR,0,0,0,0,36,1,0,1,0,2,0,0,2,2,0,1,1,1184,3087,0
339,1343-EHPYB,1,0,1,0,63,1,2,1,0,2,2,0,2,2,0,1,2,1344,5270,1
340,6035-BXTTY,0,1,0,0,32,1,0,0,0,2,0,2,0,0,0,0,0,452,1384,0
341,6885-PKOAM,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,1010,5054,0
342,7520-HQWJU,0,0,1,1,66,1,2,0,2,2,2,0,0,0,0,1,0,668,3834,0
343,9639-BUJXT,1,0,0,0,63,1,0,2,1,1,1,1,1,1,1,0,3,39,596,0
344,5924-SNGKP,0,0,0,1,41,1,0,2,1,1,1,1,1,1,1,1,1,34,6250,0
345,0021-IKXGC,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,755,5622,0
346,2034-GDRCN,0,0,0,0,2,1,0,1,0,0,0,0,2,2,0,1,2,1101,1169,1
347,8966-SNIZF,0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,0,18,558,0
348,6243-OZGFH,0,0,0,0,23,0,1,0,0,0,0,0,2,2,0,1,2,304,6523,0
349,4654-DLAMQ,0,1,1,0,64,1,0,1,2,2,2,0,0,2,1,0,0,1227,5175,0
350,0513-RBGPE,1,0,1,1,37,1,2,0,2,0,2,2,0,0,2,1,1,591,1916,0
351,5160-UXJED,1,0,0,1,17,1,0,0,0,0,0,0,0,0,1,0,3,297,5385,0
352,4115-NZRKS,0,1,0,0,7,1,0,1,0,0,0,0,2,2,0,1,2,1076,4739,0
353,0219-YTZUE,1,0,1,1,4,1,2,1,0,2,2,0,0,0,0,1,0,991,3201,1
354,0623-IIHUG,0,1,0,0,21,0,1,0,2,0,0,0,2,0,0,1,2,263,6180,1
355,4572-DVCGN,0,0,0,0,10,1,0,1,0,0,0,0,0,2,0,1,0,905,6194,1
356,3351-NGXYI,0,1,0,0,16,1,2,0,2,0,0,0,0,0,0,1,2,441,6293,0
357,8984-EYLLL,1,0,1,0,64,1,2,1,0,2,0,2,2,2,2,1,2,1380,5392,0
358,9057-MSWCO,1,1,1,0,27,0,1,0,2,0,0,0,0,0,0,0,1,157,6040,1
359,9833-TGFHX,1,0,1,1,42,1,2,1,2,0,0,0,2,2,1,0,2,1229,3433,0
360,9294-TDIPC,1,0,0,1,5,1,0,2,1,1,1,1,1,1,0,0,3,33,6133,0
361,5229-DTFYB,0,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,0,1258,3385,0
362,0104-PPXDV,1,0,1,0,58,1,0,0,0,0,2,0,0,0,1,0,1,382,2484,0
363,5176-LMJXE,0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,1,3,40,6432,0
364,3583-KRKMD,1,0,0,0,18,1,0,1,0,0,0,2,0,0,0,1,0,825,673,0
365,1010-DIAUQ,1,0,0,0,5,1,0,1,0,0,2,0,2,2,0,0,0,1217,4173,1
366,9069-LGEUL,1,0,1,0,23,1,0,0,2,0,0,0,0,2,0,1,0,542,742,0
367,7302-ZHMHP,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,12,1478,0
368,9571-EDEBV,1,0,1,0,71,1,2,1,0,0,2,0,2,2,1,1,1,1255,5482,0
369,3520-FJGCV,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,1510,6074,0
370,6563-VRERX,1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,0,3,41,5456,0
371,0259-GBZSH,1,0,0,0,2,1,2,1,0,0,0,0,2,0,0,1,2,1008,1358,1
372,6122-EFVKN,1,0,0,1,24,0,1,0,2,0,0,2,0,0,2,0,3,204,6136,0
373,2805-EDJPQ,0,0,1,1,56,1,2,1,0,2,2,2,0,2,1,1,1,1276,4643,0
374,6862-CQUMB,1,0,0,0,37,1,0,1,0,2,0,0,2,2,0,1,1,1210,3150,0
375,7156-MXBJE,0,0,0,0,43,1,2,0,0,2,2,2,2,2,1,0,1,997,3162,0
376,6158-HDPXZ,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,99,2154,0
377,9601-BRXPO,0,0,1,0,25,1,2,1,0,0,2,2,2,2,0,1,0,1374,2222,1
378,2863-IMQDR,0,0,0,0,61,1,2,0,2,2,2,2,2,2,2,0,2,1086,4438,0
379,5686-CMAWK,1,0,0,0,17,1,2,1,0,0,2,2,0,0,1,0,2,1030,751,0
380,5651-CRHKQ,0,0,1,0,41,1,0,1,0,2,2,2,0,0,1,1,0,1019,2895,0
381,6905-NIQIN,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,3,389,4232,1
382,8204-YJCLA,1,1,1,1,72,0,1,0,2,2,2,2,2,2,2,1,0,624,4002,0
383,5167-ZFFMM,1,0,0,0,1,1,2,1,0,2,0,0,0,2,0,1,1,1110,6327,1
384,6583-SZVGP,1,0,0,0,48,1,2,1,0,2,2,0,2,2,2,1,0,1433,4285,0
385,4895-TMWIR,1,1,1,0,11,1,0,2,1,1,1,1,1,1,0,0,3,28,1761,1
386,0533-BNWKF,0,1,1,0,55,1,2,1,0,2,2,0,0,0,0,1,2,1004,4120,1
387,1708-PBBOA,0,0,0,0,42,0,1,0,2,2,2,2,0,2,1,1,2,454,1984,0
388,8782-LKFPK,1,0,0,0,44,1,2,1,0,0,2,0,0,2,0,1,3,1101,3475,0
389,5522-JBWMO,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,285,3734,0
390,3597-MVHJT,0,0,0,0,27,1,2,1,0,0,0,0,2,2,0,1,0,1200,2243,0
391,9774-NRNAU,1,1,1,0,27,1,2,0,0,2,2,2,2,2,0,1,0,991,1945,0
392,0224-RLWWD,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,291,6299,0
393,9967-ATRFS,0,0,0,0,19,1,0,2,1,1,1,1,1,1,0,0,3,27,3164,0
394,3951-NJCVI,0,1,1,0,42,1,2,1,0,0,0,0,2,2,0,1,2,1189,3370,0
395,2977-CEBSX,0,0,0,0,66,1,2,0,2,2,2,2,2,2,2,1,1,1094,4887,0
396,0177-PXBAT,1,1,1,0,33,1,2,1,2,0,2,2,2,2,0,1,0,1467,3188,0
397,6599-CEBNN,0,0,0,0,34,1,0,1,0,2,0,0,0,0,0,1,1,786,2181,1
398,2519-ERQOJ,1,1,0,0,33,0,1,0,0,0,2,2,2,2,0,1,2,451,1353,0
399,5876-QMYLD,0,0,1,1,23,1,0,2,1,1,1,1,1,1,1,0,3,30,3545,0
400,2277-AXSDC,0,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,0,24,5062,0
401,9442-JTWDL,0,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,1,30,2010,0
402,0979-PHULV,1,0,1,1,69,1,2,1,0,0,2,0,2,2,0,1,1,1270,5523,1
403,3067-SVMTC,0,0,1,0,68,1,0,0,2,0,0,2,0,0,1,0,0,477,3294,0
404,5495-GPSRW,1,0,0,0,20,1,0,2,1,1,1,1,1,1,2,1,3,23,3581,0
405,7606-BPHHN,1,0,0,0,72,1,0,2,1,1,1,1,1,1,2,1,1,25,862,0
406,4742-DRORA,1,0,1,1,60,1,2,1,2,0,2,0,2,0,1,1,0,1196,4792,0
407,0111-KLBQG,1,1,1,1,32,1,0,1,0,2,0,0,2,2,0,1,3,1167,2469,0
408,4800-VHZKI,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,27,1492,1
409,7989-CHGTL,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,21,1486,1
410,0334-GDDSO,1,1,0,0,3,1,2,1,0,2,0,0,0,0,0,1,2,927,1965,1
411,4163-NCJAK,0,0,1,0,46,1,2,2,1,1,1,1,1,1,1,1,0,81,126,0
412,5233-AOZUF,0,0,1,0,29,1,2,1,0,0,0,0,0,0,0,1,2,806,1765,0
413,5973-EJGDP,1,0,0,0,51,1,2,1,0,2,2,2,0,0,0,1,2,1042,3795,0
414,1996-DBMUS,0,1,1,0,48,1,0,1,0,0,0,0,0,0,0,1,0,728,3070,0
415,7916-VCCPB,0,0,1,1,16,1,0,1,0,2,0,0,0,0,0,0,0,773,364,0
416,4686-GEFRM,1,0,1,0,70,1,2,1,0,2,2,2,0,2,2,1,0,1256,5414,0
417,5249-QYHEX,0,0,1,1,40,1,2,2,1,1,1,1,1,1,2,1,3,88,53,0
418,0578-SKVMF,0,0,1,1,22,1,0,1,0,2,0,0,0,2,0,0,2,961,1406,1
419,5564-NEMQO,0,1,0,0,1,1,0,1,0,0,2,0,0,0,0,1,0,813,5769,1
420,2233-FAGXV,0,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,3,78,584,0
421,5605-IYGFG,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,0,712,4328,0
422,7663-ZTEGJ,1,0,0,1,29,1,2,1,0,2,2,2,0,2,1,0,1,1292,2446,0
423,3935-TBRZZ,1,0,1,1,44,1,2,2,1,1,1,1,1,1,1,0,3,106,214,0
424,8111-BKVDS,0,0,0,0,10,0,1,0,2,2,2,0,0,0,0,0,0,255,3805,0
425,2055-SIFSS,0,1,1,0,55,1,2,0,0,0,0,0,0,0,0,0,0,409,2450,0
426,2806-MLNTI,1,1,1,0,52,1,2,1,0,2,2,0,2,2,1,1,0,1377,4477,0
427,8734-DKSTZ,0,0,1,1,10,1,2,1,0,0,0,0,0,2,0,0,2,1014,6237,0
428,4360-PNRQB,1,0,0,0,18,1,2,1,0,0,0,0,0,0,0,1,0,819,720,0
429,6152-ONASV,0,0,1,0,68,1,2,0,2,0,0,2,0,0,1,0,0,511,3399,0
430,9063-ZGTUY,0,0,1,1,61,1,0,2,1,1,1,1,1,1,0,1,3,17,340,1
431,7781-HVGMK,0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,632,4044,0
432,2181-UAESM,1,0,0,0,2,1,0,0,2,0,2,0,0,0,0,0,2,428,353,0
433,2957-LOLHO,1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,1,0,313,4345,1
434,6048-NJXHX,1,0,1,0,41,1,0,2,1,1,1,1,1,1,2,1,2,24,6319,0
435,2320-SLKMB,0,0,0,0,26,0,1,0,0,0,2,2,2,0,0,1,1,294,343,0
436,4980-URKXC,1,0,1,0,36,1,0,2,1,1,1,1,1,1,1,0,0,46,5624,0
437,4376-KFVRS,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,1530,6196,0
438,5886-VLQVU,1,0,1,0,35,1,2,1,0,0,0,2,0,2,0,1,0,1090,2744,0
439,3577-AMVUX,1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,3,460,4559,0
440,0771-WLCLA,0,0,1,1,16,1,2,1,2,0,2,2,2,2,0,1,2,1513,1456,0
441,5628-RKIFK,0,1,0,0,49,1,2,1,2,0,0,0,2,2,0,0,1,1311,4290,0
442,0206-TBWLC,0,0,1,0,54,1,2,1,2,2,2,2,2,2,1,1,3,1539,4944,0
443,2937-FTHUR,0,0,0,1,18,1,2,0,2,0,0,0,0,2,0,0,2,624,311,0
444,1910-FMXJM,0,0,1,0,36,1,0,1,0,0,0,0,0,2,0,0,2,908,2539,0
445,7752-XUSCI,0,0,0,0,60,1,2,1,0,2,2,0,2,2,0,1,2,1393,5156,1
446,4110-PFEUZ,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,706,5447,1
447,0732-OCQOC,0,0,1,1,52,1,2,2,1,1,1,1,1,1,2,1,0,93,498,0
448,5168-MSWXT,1,0,1,1,8,1,0,1,0,0,2,0,2,2,0,1,2,1183,5819,0
449,1090-ESELR,1,0,1,1,72,1,0,1,2,2,0,2,2,2,2,0,0,1385,5832,0
450,8592-PLTMQ,0,0,0,0,64,1,2,2,1,1,1,1,1,1,1,0,3,86,1119,0
451,5760-WRAHC,0,1,0,0,22,1,0,0,2,0,2,2,0,2,0,1,3,710,981,0
452,8847-GEOOQ,1,0,1,0,60,0,1,0,0,2,2,2,2,2,0,1,0,547,3105,0
453,0256-LTHVJ,0,0,1,1,28,1,0,1,0,0,0,0,0,2,0,1,2,921,1859,1
454,4785-FCIFB,0,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,3,80,769,0
455,8313-NDOIA,0,0,0,0,24,1,2,1,0,2,2,0,2,2,0,1,2,1358,2139,0
456,5149-CUZUJ,1,0,1,1,28,1,0,1,0,2,2,2,2,0,1,0,0,1147,2403,0
457,0942-KOWSM,0,0,1,1,30,1,0,0,0,2,2,2,2,2,2,0,0,916,2004,0
458,4237-CLSMM,1,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,3,29,3254,0
459,1452-VOQCH,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,809,5768,0
460,4719-UMSIY,1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,22,6,0
461,6614-VBEGU,0,0,1,0,24,1,0,0,0,2,0,0,2,2,0,1,0,704,1076,0
462,0880-TKATG,1,0,1,1,4,1,2,1,0,0,2,0,2,2,0,0,2,1304,3297,1
463,3811-VBYBZ,1,0,0,0,7,1,2,1,0,2,0,0,2,2,0,1,2,1277,5337,1
464,1480-BKXGA,1,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,0,1558,6181,0
465,2996-XAUVF,1,0,0,0,70,0,1,0,0,0,0,2,0,2,2,1,3,243,2425,0
466,9076-AXYIK,1,1,1,0,64,1,2,1,0,0,2,2,2,2,2,0,2,1321,5228,0
467,5968-XQIVE,1,0,1,1,72,1,2,1,0,2,0,0,2,0,1,1,2,1087,5256,0
468,8896-RAZCR,0,0,0,1,44,1,0,2,1,1,1,1,1,1,2,0,3,27,6263,0
469,4640-UHDOS,0,0,1,1,13,1,0,0,0,0,0,0,0,2,0,0,2,478,5689,1
470,4933-IKULF,0,1,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,42,2867,0
471,3583-EKAPL,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,459,4558,1
472,1304-BCCFO,1,0,1,0,9,1,0,0,0,0,2,0,2,2,0,1,3,716,4670,0
473,4104-PVRPS,1,0,1,0,24,1,0,0,2,0,0,2,0,0,0,0,3,431,578,0
474,9399-APLBT,0,0,1,1,1,1,0,1,0,2,0,0,0,0,0,1,2,801,5723,1
475,2359-KMGLI,1,0,0,0,24,1,2,1,0,2,0,0,0,0,0,1,2,905,1432,1
476,3780-DDGSE,1,1,1,1,35,1,0,0,0,2,0,2,2,2,0,1,2,828,2386,0
477,4431-EDMIQ,0,0,1,1,7,1,0,0,2,2,2,2,2,0,0,1,2,821,4597,0
478,0306-JAELE,1,0,0,0,5,1,0,1,0,0,0,2,2,2,0,1,2,1210,3856,1
479,6227-HWPWX,0,0,0,1,15,1,0,1,0,0,0,0,0,0,0,0,0,695,6520,1
480,0486-LGCCH,1,0,1,1,11,1,0,2,1,1,1,1,1,1,2,0,3,22,1887,0
481,0447-BEMNG,0,0,1,0,48,0,1,0,2,0,2,0,0,2,0,1,0,311,1763,1
482,4612-SSVHJ,0,1,0,0,20,1,0,1,0,0,0,0,0,2,0,1,2,929,1156,0
483,5168-MQQCA,0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,1,0,1441,6026,0
484,5949-XIKAE,0,0,1,1,8,1,0,1,0,2,0,0,2,0,0,1,2,966,5384,1
485,7971-HLVXI,1,0,1,1,72,1,2,1,0,0,0,0,0,2,2,1,1,985,5005,0
486,9094-AZPHK,0,0,0,0,15,1,2,1,0,2,0,0,2,2,0,1,2,1284,763,0
487,3649-JPUGY,1,0,0,0,72,1,2,0,0,2,2,2,2,2,2,1,0,1065,5047,0
488,4472-LVYGI,0,0,1,1,0,0,1,0,2,0,2,2,2,0,2,1,0,419,0,0
489,8372-JUXUI,1,0,0,1,1,1,2,1,0,0,0,0,0,0,0,1,2,794,5718,1
490,3552-CTCYF,1,0,1,1,63,1,2,1,0,2,2,0,2,2,2,1,0,1371,5265,0
491,6778-YSNIH,0,0,0,0,2,1,0,0,0,2,0,0,2,0,0,1,2,524,270,0
492,0388-EOPEX,0,0,1,0,2,1,0,1,2,0,0,0,0,0,0,1,2,795,711,1
493,5756-OZRIO,1,1,1,0,61,1,2,0,0,2,0,0,0,2,1,0,0,609,3347,0
494,6579-JPICP,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,37,1614,0
495,8205-OTCHB,1,0,0,0,22,0,1,0,0,2,2,0,0,2,1,1,0,280,6333,1
496,4134-BSXLX,1,0,1,0,28,1,0,0,2,2,0,2,0,0,0,0,3,561,1320,0
497,0505-SPOOW,0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,0,25,725,0
498,6235-VDHOM,0,1,0,0,5,0,1,0,0,2,0,0,0,0,0,0,2,124,568,1
499,7783-YKGDV,0,0,0,0,12,1,2,1,2,2,2,0,0,2,0,1,0,1275,436,1
500,4374-YMUSQ,1,0,0,0,34,1,2,1,2,2,2,2,2,2,1,0,1,1562,3337,0
501,4513-CXYIX,0,1,1,0,71,1,2,1,2,0,0,0,0,0,2,1,1,914,4688,0
502,3957-HHLMR,0,0,1,1,70,1,2,0,2,0,0,0,0,2,1,0,0,632,3873,0
503,7803-XOCCZ,0,0,1,1,52,1,0,1,2,0,2,2,0,0,0,1,0,976,3681,0
504,5736-YEJAX,1,0,0,1,69,1,2,0,2,2,2,2,2,0,2,1,1,889,4572,0
505,5609-CEBID,0,1,0,0,20,1,2,1,0,2,2,0,0,2,0,1,2,1170,1315,1
506,8981-FJGLA,1,0,0,1,11,1,2,1,0,0,2,0,0,0,0,1,3,860,6217,0
507,7218-HKQFK,1,0,1,0,2,1,0,1,0,0,0,2,2,2,0,1,2,1172,1155,1
508,4636-QRJKY,0,0,1,1,6,1,2,1,0,0,0,2,0,0,0,1,2,910,4252,1
509,1135-LMECX,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,26,1491,0
510,4332-MUOEZ,1,1,1,1,20,1,0,1,2,0,2,2,0,2,1,0,1,1174,1372,0
511,8535-SFUTN,1,0,0,0,61,1,2,1,2,0,2,0,2,2,0,1,2,1404,5094,0
512,5956-VKDTT,0,1,1,0,5,1,2,1,0,0,0,0,0,0,0,1,2,794,2897,1
513,8677-HDZEE,0,0,0,0,56,1,2,1,0,2,0,2,2,2,0,1,0,1384,4852,0
514,2475-MROZF,1,0,0,0,30,1,2,1,2,2,2,2,0,0,0,1,1,1188,2464,0
515,9412-GHEEC,1,0,0,0,40,1,2,1,0,0,2,2,2,2,0,0,0,1371,3525,1
516,3482-ABPKK,0,0,0,0,28,1,0,0,2,0,0,2,0,0,1,0,3,445,982,0
517,6705-LXORM,0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,0,2,716,2621,0
518,0257-ZESQC,0,1,1,0,27,1,0,1,2,0,0,0,0,0,0,1,0,811,1527,1
519,7531-GQHME,1,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,1,30,2296,0
520,5174-ITUMV,1,0,1,1,67,1,2,1,0,2,2,0,2,2,1,1,2,1383,5492,0
521,4109-CYRBD,1,1,1,0,29,1,2,0,0,0,0,0,0,0,0,1,2,408,819,0
522,0913-XWSCN,1,0,1,1,55,1,2,1,0,0,0,0,0,2,0,0,0,1005,3991,0
523,6825-UYPFK,0,0,0,0,23,1,2,1,0,0,0,0,0,0,0,0,0,819,1280,1
524,8397-MVTAZ,1,0,1,0,34,1,2,1,0,0,2,0,2,2,0,1,2,1282,3017,1
525,0750-EBAIU,1,0,0,0,52,1,0,1,2,0,2,0,2,0,1,0,2,1118,4006,0
526,8606-CIQUL,1,1,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,1554,6170,0
527,3571-DPYUH,1,0,1,1,58,1,2,1,0,2,0,2,2,0,1,1,1,1182,4510,0
